antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'more_positive_or_negative_e', 'has_duplicates'})","frozenset({'has_zeros', 'vs_str_error'})",0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'has_zeros', 'more_positive_or_negative_n', 'has_duplicates'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_n', 'has_duplicates'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'more_positive_or_negative_n', 'has_duplicates'})","frozenset({'has_zeros', 'vs_str_error'})",0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'has_zeros', 'more_positive_or_negative_p', 'has_duplicates'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_p', 'has_duplicates'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'more_positive_or_negative_p', 'has_duplicates'})","frozenset({'has_zeros', 'vs_str_error'})",0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'more_positive_or_negative_e', 'weigth_of_list_wn'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'weigth_of_list_wn', 'more_positive_or_negative_e'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'has_zeros', 'is_sorted', 'more_positive_or_negative_e'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'is_sorted', 'more_positive_or_negative_e'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'is_sorted', 'weigth_of_list_wp'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_e', 'is_sorted'})","frozenset({'has_zeros', 'vs_str_error'})",0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'more_positive_or_negative_n', 'weigth_of_list_wp'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'has_zeros', 'is_sorted', 'weigth_of_list_wp'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'is_sorted', 'weigth_of_list_wp'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'has_duplicates'})",frozenset({'has_zeros'}),0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'more_positive_or_negative_p', 'weigth_of_list_wn'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'is_sorted', 'weigth_of_list_wp'})","frozenset({'has_zeros', 'vs_str_error'})",0.11764705882352941,0.9411764705882353,0.11764705882352941,1.0,1.0625,0.00692041522491349,inf,0.06666666666666662
"frozenset({'has_zeros', 'weigth_of_list_wn', 'more_positive_or_negative_e'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_e', 'is_sorted'})",frozenset({'vs_str_error'}),0.11764705882352941,1.0,0.11764705882352941,1.0,1.0,0.0,inf,0.0
