antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['has_duplicates'],['vs_str_Violate'],0.3888888888888889,0.4583333333333333,0.20833333333333334,0.5357142857142857,1.1688311688311688,0.030092592592592615,1.1666666666666667,0.23636363636363653
['has_zeros'],['vs_str_Violate'],0.3611111111111111,0.4583333333333333,0.18055555555555555,0.5,1.090909090909091,0.015046296296296308,1.0833333333333335,0.13043478260869576
['more_positive_or_negative_p'],['vs_str_Violate'],0.3194444444444444,0.4583333333333333,0.16666666666666666,0.5217391304347826,1.1383399209486167,0.02025462962962965,1.1325757575757578,0.17857142857142874
