antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['has_zeros'],['vs_str_No-violate'],0.25806451612903225,0.6129032258064516,0.25806451612903225,1.0,1.631578947368421,0.09989594172736732,inf,0.5217391304347826
"['weigth_of_list_wn', 'has_zeros']",['vs_str_No-violate'],0.11290322580645161,0.6129032258064516,0.11290322580645161,1.0,1.631578947368421,0.043704474505723206,inf,0.4363636363636364
"['weigth_of_list_wp', 'has_zeros']",['vs_str_No-violate'],0.12903225806451613,0.6129032258064516,0.12903225806451613,1.0,1.631578947368421,0.04994797086368366,inf,0.4444444444444444
