antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['weigth_of_list_wp'],['vs_str_Violate'],0.5636363636363636,0.2909090909090909,0.2909090909090909,0.5161290322580645,1.7741935483870968,0.12694214876033058,1.4654545454545453,1.0
"['has_zeros', 'weigth_of_list_wp']",['vs_str_Violate'],0.23636363636363636,0.2909090909090909,0.12727272727272726,0.5384615384615384,1.8509615384615385,0.058512396694214874,1.5363636363636364,0.6020408163265306
"['weigth_of_list_wp', 'has_duplicates']",['vs_str_Violate'],0.23636363636363636,0.2909090909090909,0.12727272727272726,0.5384615384615384,1.8509615384615385,0.058512396694214874,1.5363636363636364,0.6020408163265306
"['weigth_of_list_wp', 'more_positive_or_negative_e']",['vs_str_Violate'],0.2,0.2909090909090909,0.10909090909090909,0.5454545454545454,1.875,0.050909090909090904,1.5599999999999998,0.5833333333333333
"['more_positive_or_negative_p', 'weigth_of_list_wp']",['vs_str_Violate'],0.21818181818181817,0.2909090909090909,0.12727272727272726,0.5833333333333333,2.005208333333333,0.06380165289256198,1.7018181818181815,0.6411960132890365
